71667,Marcin Jamro,,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_10,,,series/asc/Jamro15,2017-05-16,,,91-100,,,,,,SysML Modeling of Functional and Non-functional Requirements for IEC 61131-3 Control Systems.,db/series/asc/asc350.html#Jamro15,,,,
71668,Antonio J. Lara|Francisco R. Cantón|Guillermo Pérez-Trabado|Juan Falgueras|M. Gonzalo Claros,0000-0001-7567-9677,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_46,,,series/asc/FalguerasLCPC08,2017-06-09,,,353-360,,,,,,SeqTrim - A Validation and Trimming Tool for All Purpose Sequence Reads.,db/series/asc/asc44.html#FalguerasLCPC08,2008,,,,
71669,Jagoda Lazarek|Piotr S. Szczepaniak,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_37,,,series/asc/LazarekS11,2019-03-07,,,357-364,,,,,,Detection of Semantically Significant Image Elements Using Neural Networks.,db/series/asc/asc95.html#LazarekS11,2011,,,,
71670,Mikolaj Buslowicz,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_5,,,series/asc/Buslowicz14,2017-05-16,,,45-54,,,,,,Stability Analysis of Descriptor Continuous-Time Two-Term Linear Systems of Fractional Orders.,db/series/asc/asc267.html#Buslowicz14,,,,
71671,Jakub Tomczynski|Krzysztof Walas|Piotr Kaczmarek|Tomasz Mankowski,0000-0002-0625-3960,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_27,,,series/asc/TomczynskiMWK15,2018-11-02,,,275-284,,,,,,CIE-Hand towards Prosthetic Limb.,db/series/asc/asc351.html#TomczynskiMWK15,,,,
71672,Ferhat Khendek|Mahin Abbasipour|Margarete Sackmann|Maria Toeroe,0000-0002-3337-9841,Formalisms for Reuse and Systems Integration,,,,,series/asc/2015-346,https://doi.org/10.1007/978-3-319-16577-6_8,,,series/asc/AbbasipourSKT15,2018-11-02,,,173-202,,,,,,A Model-Based Approach for User Requirements Decomposition and Component Selection.,db/series/asc/asc346.html#AbbasipourSKT15,2015,,,,
71673,Bartlomiej Zielinski|Marcin Iwanowski,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_43,,,series/asc/0001I11,2019-03-08,,,411-420,,,,,,Morphology-Based Method for Reconstruction of Invisible Road Parts on Remote Sensing Imagery and Digitized Maps.,db/series/asc/asc95.html#0001I11,2011,,,,
71674,José Manuel Iñesta Quereda|Juan Ramón Rico-Juan,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_51,,,series/asc/Rico-JuanQ08,2017-05-16,,,405-412,,,,,,Normalisation of Confidence Voting Methods Applied to a Fast Handwritten OCR Classification.,db/series/asc/asc45.html#Rico-JuanQ08,2008,,,,
71675,Wojciech Glinkowski,0000-0003-2602-1128,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_3|https://www.wikidata.org/entity/Q58298829,,,series/asc/Glinkowski08,2018-11-24,,,28-43,,,,,,Computer Enhanced Orthopedics.,db/series/asc/asc47.html#Glinkowski08,2008,,,,
71676,Dominik Spinczyk|Piotr Brzoza,0000-0003-0068-2948,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_58,,,series/asc/SpinczykB08,2018-11-02,,,513-517,,,,,,Multimedia System for Accessible Distant Education.,db/series/asc/asc47.html#SpinczykB08,2008,,,,
71677,John Harding,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_18,,,series/asc/Harding08,2017-05-16,,,231-244,,,,,,Completions of Ordered Algebraic Structures: A Survey.,db/series/asc/asc46.html#Harding08,2008,,,,
71678,Adam Bienkowski|Dorota Jackiewicz|Jacek Salach|Magdalena Gruszecka|Michal Nowicki,0000-0003-2513-952X,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_63,,,series/asc/SalachJBNG14,2017-06-09,,,665-675,,,,,,Influence of Tensile Force on Magnetic Properties of Amorphous Fe80B11Si9 Alloys in Different States of Thermal Relaxation.,db/series/asc/asc267.html#SalachJBNG14,,,,
71679,Hung T. Nguyen 0002|Olga Kosheleva|Scott Ferson|Vladik Kreinovich,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_5,,,series/asc/NguyenKKF08,2017-05-16,,,45-56,,,,,,Trade-Off between Sample Size and Accuracy: Case of Dynamic Measurements under Interval Uncertainty.,db/series/asc/asc46.html#NguyenKKF08,2008,,,,
71680,Andreas Wendemuth|André Stuhlsatz|Hans-Günter Meier,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_27,,,series/asc/StuhlsatzMW08,2017-05-16,,,216-223,,,,,,Maximum Margin Classification on Convex Euclidean Metric Spaces.,db/series/asc/asc45.html#StuhlsatzMW08,2008,,,,
71681,Mateusz Kowalski|Piotr Kaczmarek|Rafal Kabacinski,0000-0002-0625-3960|0000-0002-2070-7295,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_13,,,series/asc/KabacinskiKK15,2018-11-02,,,129-137,,,,,,Gait Trajectory Planing for CIE Exoskeleton.,db/series/asc/asc351.html#KabacinskiKK15,,,,
71682,Alina Momot,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_30,,,series/asc/Momot08,2017-05-16,,,267-274,,,,,,Weighted Averaging of ECG Signal Using Criterion Function Minimization.,db/series/asc/asc47.html#Momot08,2008,,,,
71683,Alina Momot|Michal Momot,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_31,,,series/asc/MomotM08,2017-05-16,,,275-282,,,,,,Empirical Bayesian Approach to Weighted Averaging of ECG Signal Using Cauchy Distribution.,db/series/asc/asc47.html#MomotM08,2008,,,,
71684,Karol Kuczynski|Pawel Mikolajczak,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_18,,,series/asc/KuczynskiM08,2017-05-16,,,173-178,,,,,,Magnetic Resonance Image Classification Using Fractal Analysis.,db/series/asc/asc47.html#KuczynskiM08,2008,,,,
71685,Maciej Lawrynczuk|Patryk Chaber,,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_3,,,series/asc/ChaberL15,2017-05-16,,,23-32,,,,,,Recurrent Polynomial and Neural Structures in Modelling of a Neutralisation Process.,db/series/asc/asc350.html#ChaberL15,,,,
71686,Hiroshi Nakajima|Junichi Tanaka|Masato Kuki|Naoki Tsuchiya|Yutaka Hata,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_5,,,series/asc/KukiNTTH14,2017-05-16,,,35-49,,,,,,Multi Human Movement Trajectory Extraction by Thermal Sensor.,db/series/asc/asc268.html#KukiNTTH14,2014,,,,
71687,Marcin Raniszewski,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_13,,,series/asc/Raniszewski11,2019-03-07,,,119-125,,,,,,Prototype Extraction of a Single-Class Area for the Condensed 1-NN Rule.,db/series/asc/asc95.html#Raniszewski11,2011,,,,
71688,Maciej Smiatacz,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_3,,,series/asc/Smiatacz11,2019-03-07,,,23-31,,,,,,Subspace Algorithms for Face Verification.,db/series/asc/asc95.html#Smiatacz11,2011,,,,
71689,Jakub Bican|Jan Flusser|Jan Kamenický|Ondrej Horácek,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_6,,,series/asc/HoracekBKF08,2017-05-16,,,44-51,,,,,,Image Retrieval for Image Theft Detection.,db/series/asc/asc45.html#HoracekBKF08,2008,,,,
71690,Amir Albadvi|Behrouz H. Far|Elham Akhond Zadeh Noughabi,,Theoretical Information Reuse and Integration,,,,,series/asc/2016-446,https://doi.org/10.1007/978-3-319-31311-5_6,,,series/asc/NoughabiFA16,2017-05-16,,,135-155,,,,,,Intelligent Decision Making for Customer Dynamics Management Based on Rule Mining and Contrast Set Mining - A Segmentation Analysis Perspective.,db/series/asc/asc446.html#NoughabiFA16,2016,,,,
71691,Gerardo M. Mendez,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_5,,,series/asc/Mendez07,2017-05-16,,,36-44,,,,,,Interval Type-1 Non-singleton Type-2 TSK Fuzzy Logic Systems Using the Hybrid Training Method RLS-BP.,db/series/asc/asc41.html#Mendez07,2007,,,,
71692,Emiliano Hernández Galilea|Gustavo Santos-García|Inés Franco Suárez-Bárcena,,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_54,,,series/asc/GalileaSS08,2017-05-16,,,418-424,,,,,,Identification of Glaucoma Stages with Artificial Neural Networks Using Retinal Nerve Fibre Layer Analysis and Visual Field Parameters.,db/series/asc/asc44.html#GalileaSS08,2008,,,,
71693,Kazuhiko Taniguchi|Syoji Kobashi|Tadahito Egawa|Tetsuya Fujisawa|Yutaka Hata,0000-0003-3659-4114,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_6,,,series/asc/FujisawaETKH14,2017-06-14,,,51-64,,,,,,An Energy Visualization by Camera Monitoring.,db/series/asc/asc268.html#FujisawaETKH14,2014,,,,
71694,Artur Kozlowski|Marek Kryca|Waldemar Sobierajski,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_64,,,series/asc/SobierajskiKK14,2017-05-16,,,677-685,,,,,,Application of X-ray Fluorescence to Determine Qualitative Parameters of Coal.,db/series/asc/asc267.html#SobierajskiKK14,,,,
71695,Christian Feinen|Detlev Droege|Dietrich Paulus|Marcin Grzegorzek,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_39,,,series/asc/FeinenGDP11,2019-03-07,,,375-384,,,,,,A Generic Approach to the Texture Detection Problem in Digital Images.,db/series/asc/asc95.html#FeinenGDP11,2011,,,,
71696,Michal Choras|Rafal Tarlowski,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_18,,,series/asc/TarlowskiC09,2019-03-07,,,143-150,,,,,,Digital Analysis of 2D Code Images Based on Radon Transform.,db/series/asc/asc57.html#TarlowskiC09,2009,,,,
71698,Agnieszka Spronska|Jakub Glówka|Mateusz Macias|Tomasz Rokosz,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_45,,,series/asc/SpronskaGMR14,2017-05-16,,,475-486,,,,,,TALOS - Mobile Surveillance System for Land Borders and Large Areas.,db/series/asc/asc267.html#SpronskaGMR14,,,,
71699,Janusz Jezewski|Janusz Wrobel|Krzysztof Horoba|Michal Jezewski|Robert Czabanski,0000-0001-7904-8258|0000-0002-2995-2465|0000-0002-6026-0264|0000-0003-4737-2138,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_34,,,series/asc/JezewskiCHWJ08,2018-11-02,,,299-306,,,,,,Prediction of Newborn Sex with Neural Networks Approach to Fetal Cardiotocograms Classification.,db/series/asc/asc47.html#JezewskiCHWJ08,2008,,,,
71700,Hideki Hata|Kei Kuramoto|Seturo Imawaki|Syoji Kobashi|Yutaka Hata,0000-0003-3659-4114,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_7,,,series/asc/HataIKKH14,2017-06-14,,,65-75,,,,,,Ultrasonic Muscular Thickness Measurement in Temperature Variation.,db/series/asc/asc268.html#HataIKKH14,2014,,,,
71701,Dumitru Dumitrescu|Rodica Ioana Lung,0000-0002-5572-8141,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_28,,,series/asc/LungD08,2017-06-09,,,207-214,,,,,,Collaborative Evolutionary Swarm Optimization with a Gauss Chaotic Sequence Generator.,db/series/asc/asc44.html#LungD08,2008,,,,
71702,Andrzej J. Kasinski|Marek Kraft,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_17,,,series/asc/KraftK08,2017-05-16,,,132-139,,,,,,Morphological Edge Detection Algorithm and Its Hardware Implementation.,db/series/asc/asc45.html#KraftK08,2008,,,,
71703,Alessio Seghetti|Domenico De Guglielmo|Giuseppe Anastasi,,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_10,,,series/asc/GuglielmoAS14,2017-05-16,,,135-152,,,,,,From IEEE 802.15.4 to IEEE 802.15.4e: A Step Towards the Internet of Things.,db/series/asc/asc260.html#GuglielmoAS14,2014,,,,
71704,Andrzej Burda|Barbara Kuczmowska|Zdzislaw S. Hippe,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_99,,,series/asc/KuczmowskaBH08,2017-05-16,,,802-807,,,,,,Prediction of Economic Situation of Small and Medium Enterprises Using Bayesian Network.,db/series/asc/asc45.html#KuczmowskaBH08,2008,,,,
71705,Carlos-Roman Mariaca-Gaspar|Ieroham S. Baruch|Jose-Luis Olivares|Rosalba Galván-Guerra,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_17,,,series/asc/BaruchOMG07,2017-05-16,,,163-172,,,,,,A Fuzzy-Neural Hierarchical Multi-model for Systems Identification and Direct Adaptive Control.,db/series/asc/asc41.html#BaruchOMG07,2007,,,,
71706,Adam Owczarkowski|Dariusz Sedziak|Dominik Rybarczyk|Piotr Owczarek,,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_22,,,series/asc/RybarczykSOO15,2017-05-16,,,215-222,,,,,,Modelling of Electrohydraulic Drive with a Valve Controlled by Synchronous Motor.,db/series/asc/asc350.html#RybarczykSOO15,,,,
71707,Arkadiusz Tomczyk,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_19,,,series/asc/Tomczyk08,2017-05-16,,,148-155,,,,,,Image Segmentation Using Adaptive Potential Active Contours.,db/series/asc/asc45.html#Tomczyk08,2008,,,,
71708,Adam Bondyra|Jan Wietrzykowski|Michal R. Nowicki,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_5,,,series/asc/BondyraNW15,2018-12-20,,,45-54,,,,,,TAPAS: A Robotic Platform for Autonomous Navigation in Outdoor Environments.,db/series/asc/asc351.html#BondyraNW15,,,,
71709,Ariel Amato|F. Xavier Roca|Jordi Gonzàlez 0001|Murad Al Haj,0000-0001-8033-0306,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_23,,,series/asc/HajARG08,2017-11-20,,,179-186,,,,,,Face Detection in Color Images Using Primitive Shape Features.,db/series/asc/asc45.html#HajARG08,2008,,,,
71710,Adam Schmidt|Andrzej J. Kasinski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_16,,,series/asc/KasinskiS08,2017-05-16,,,124-131,,,,,,The Architecture of the Face and Eyes Detection System Based on Cascade Classifiers.,db/series/asc/asc45.html#KasinskiS08,2008,,,,
71711,Agnieszka Ozimek|Piotr Labedz,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_53,,,series/asc/LabedzO11,2019-03-07,,,507-515,,,,,,Fractal Dimension in the Landscape Change Estimation.,db/series/asc/asc95.html#LabedzO11,2011,,,,
71712,M. A. Janik|P. Janik|Zygmunt Wróbel,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_65,,,series/asc/JanikJW08,2017-05-16,,,568-572,,,,,,Computer Simulations of Electric Properties of Organic and Non-organic Compounds.,db/series/asc/asc47.html#JanikJW08,2008,,,,
71713,Ryszard S. Choras,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_12,,,series/asc/Choras08b,2017-05-16,,,121-128,,,,,,Shape and Texture Feature Extraction for Retrieval Mammogram in Databases.,db/series/asc/asc47.html#Choras08b,2008,,,,
71714,Miloud Bennama|Stuart H. Rubin|Thouraya Bouabana-Tebibel,,Formalisms for Reuse and Systems Integration,,,,,series/asc/2015-346,https://doi.org/10.1007/978-3-319-16577-6_2,,,series/asc/Bouabana-TebibelRB15,2017-05-16,,,27-53,,,,,,Forward and Backward Analysis of Weak Sequencing Specification.,db/series/asc/asc346.html#Bouabana-TebibelRB15,2015,,,,
71715,Hanna Goszczynska,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_78,,,series/asc/Goszczynska08,2017-05-16,,,621-628,,,,,,Movement Tracking of Coronary Artery Segment in Angiographic Images Sequences by Template Matching Method.,db/series/asc/asc45.html#Goszczynska08,2008,,,,
71716,José Luis López-Pérez|Manuel Medarde|Rafael Peláez,0000-0002-3311-5846,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_53,,,series/asc/PelaezLM08,2017-09-16,,,411-417,,,,,,Application of Chemoinformatic Tools for the Analysis of Virtual Screening Studies of Tubulin Inhibitors.,db/series/asc/asc44.html#PelaezLM08,2008,,,,
71717,Ai Han|Shanying Xu|Xi Chen,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_27,,,series/asc/XuCH08,2017-05-16,,,353-363,,,,,,Interval Forecasting of Crude Oil Price.,db/series/asc/asc46.html#XuCH08,2008,,,,
71718,Lukasz Wieclaw,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_4,,,series/asc/Wieclaw11,2019-03-07,,,33-40,,,,,,Fingerprint Orientation Field Enhancement.,db/series/asc/asc95.html#Wieclaw11,2011,,,,
71719,Piotr Augustyniak,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_72,,,series/asc/Augustyniak08,2017-05-16,,,574-580,,,,,,Validation of Automatic ECG Processing Management in Adaptive Distributed Surveillance System.,db/series/asc/asc45.html#Augustyniak08,2008,,,,
71720,Andrea Bettoni|Andrea Emilio Rizzoli|Luca Canetta|Roberto Montemanni,,ICT Innovations for Sustainability,,,,,series/asc/2015-310,https://doi.org/10.1007/978-3-319-09228-7_16,,,series/asc/RizzoliMBC15,2017-05-16,,,271-283,,,,,,Software Support for Sustainable Supply Chain Configuration and Management.,db/series/asc/asc310.html#RizzoliMBC15,2015,,,,
71721,Benedikt Wolters|Erika Ábrahám|Johanna Nellen,,Formalisms for Reuse and Systems Integration,,,,,series/asc/2015-346,https://doi.org/10.1007/978-3-319-16577-6_3,,,series/asc/NellenAW15,2017-05-16,,,55-78,,,,,,A CEGAR Tool for the Reachability Analysis of PLC-Controlled Plants Using Hybrid Automata.,db/series/asc/asc346.html#NellenAW15,2015,,,,
71722,Gilbert Müller|Ralph Bergmann,,Synergies Between Knowledge Engineering and Software Engineering,,,,,series/asc/626,https://doi.org/10.1007/978-3-319-64161-4_2,,,series/asc/BergmannM18,2018-01-31,,,31-54,,,,,,Similarity-Based Retrieval and Automatic Adaptation of Semantic Workflows.,db/series/asc/asc626.html#BergmannM18,2018,,,,
71723,Christoph Fischer|Marlies Rybnicek|Matthias Fischer,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_33,,,series/asc/FischerRF11,2019-03-07,,,317-325,,,,,,Evaluation of Illumination Compensation Approaches for ELGBPHS.,db/series/asc/asc95.html#FischerRF11,2011,,,,
